lhs,rhs,confidence
"(21, 25, 29, 67)","(27,)",0.9516380655226209
"(27, 29, 67)","(21, 25)",0.8652482269503546
"(25, 29, 67)","(21, 27)",0.8254397834912043
"(21, 29, 67)","(25, 27)",0.8448753462603878
"(25, 27, 29, 117)","(21,)",0.9404958677685951
"(21, 27, 29, 117)","(25,)",0.9420529801324503
"(21, 25, 29, 117)","(27,)",0.967687074829932
"(27, 29, 117)","(21, 25)",0.8753846153846154
"(25, 29, 117)","(21, 27)",0.8543543543543544
"(21, 29, 117)","(25, 27)",0.8726993865030674
"(25, 27, 29, 119)","(21,)",0.9144385026737968
"(21, 27, 29, 119)","(25,)",0.9357045143638851
"(21, 25, 29, 119)","(27,)",0.9566433566433566
"(27, 29, 119)","(21, 25)",0.8392638036809816
"(25, 29, 119)","(21, 27)",0.8094674556213017
"(21, 29, 119)","(25, 27)",0.8528678304239401
"(25, 27, 29, 353)","(21,)",0.95
"(21, 27, 29, 353)","(25,)",0.9436241610738255
"(21, 25, 29, 353)","(27,)",0.9696551724137931
"(27, 29, 353)","(21, 25)",0.8865069356872636
"(25, 29, 353)","(21, 27)",0.870049504950495
"(21, 29, 353)","(25, 27)",0.8689740420271941
"(25, 27, 30, 67)","(21,)",0.9300155520995335
"(21, 27, 30, 67)","(25,)",0.9171779141104295
"(21, 25, 30, 67)","(27,)",0.9477020602218701
"(27, 30, 67)","(21, 25)",0.8305555555555556
"(25, 30, 67)","(21, 27)",0.796271637816245
"(21, 30, 67)","(25, 27)",0.8048452220726783
"(25, 27, 30, 105)","(21,)",0.9250334672021419
"(21, 27, 30, 105)","(25,)",0.928763440860215
"(21, 25, 30, 105)","(27,)",0.9664335664335665
"(27, 30, 105)","(21, 25)",0.8509852216748769
"(25, 30, 105)","(21, 27)",0.8365617433414043
"(21, 30, 105)","(25, 27)",0.8499384993849939
"(25, 27, 30, 106)","(21,)",0.9331259720062208
"(21, 27, 30, 106)","(25,)",0.9287925696594427
"(21, 25, 30, 106)","(27,)",0.9584664536741214
"(27, 30, 106)","(21, 25)",0.8438818565400844
"(25, 30, 106)","(21, 27)",0.8119079837618404
"(21, 30, 106)","(25, 27)",0.8344923504867872
"(25, 27, 30, 112)","(21,)",0.9338842975206612
"(21, 27, 30, 112)","(25,)",0.9127625201938611
"(21, 25, 30, 112)","(27,)",0.9511784511784511
"(27, 30, 112)","(21, 25)",0.8308823529411765
"(25, 30, 112)","(21, 27)",0.8212209302325582
"(21, 30, 112)","(25, 27)",0.7891061452513967
"(25, 27, 117, 119)","(21,)",0.9389438943894389
"(21, 27, 117, 119)","(25,)",0.9297385620915033
"(21, 25, 117, 119)","(27,)",0.9515050167224081
"(27, 117, 119)","(21, 25)",0.8569277108433735
"(25, 117, 119)","(21, 27)",0.8330893118594437
"(21, 117, 119)","(25, 27)",0.8404726735598228
"(25, 28, 29, 117)","(21,)",0.8801020408163265
"(21, 28, 29, 117)","(25,)",0.9031413612565445
"(26, 27, 28, 29)","(21,)",0.9426656738644825
"(21, 26, 28, 29)","(27,)",0.9405646359583952
"(26, 27, 28, 117)","(21,)",0.9359477124183007
"(21, 26, 28, 117)","(27,)",0.9250645994832042
"(26, 27, 28, 119)","(21,)",0.9230769230769231
"(21, 26, 28, 119)","(27,)",0.9246575342465754
"(26, 27, 29, 117)","(21,)",0.9462809917355371
"(21, 26, 29, 117)","(27,)",0.9359673024523161
"(27, 28, 29, 117)","(21,)",0.9296875
"(21, 28, 29, 117)","(27,)",0.9345549738219895
"(25, 26, 27, 28)","(24,)",0.9552364864864865
"(24, 26, 27, 28)","(25,)",0.9389788293897883
"(24, 25, 26, 28)","(27,)",0.9568527918781726
"(26, 27, 28)","(24, 25)",0.8867110936887496
"(25, 26, 28)","(24, 27)",0.8764044943820225
"(24, 26, 28)","(25, 27)",0.853907134767837
"(25, 26, 27, 29)","(24,)",0.9670428893905192
"(24, 26, 27, 29)","(25,)",0.946113074204947
"(24, 25, 26, 29)","(27,)",0.9631294964028777
"(26, 27, 29)","(24, 25)",0.9041789784719291
"(25, 26, 29)","(24, 27)",0.8973607038123167
"(24, 26, 29)","(25, 27)",0.875
"(25, 26, 27, 30)","(24,)",0.9486988847583643
"(24, 26, 27, 30)","(25,)",0.9368575624082232
"(24, 25, 26, 30)","(27,)",0.9501116902457185
"(26, 27, 30)","(24, 25)",0.8733744010951403
"(25, 26, 30)","(24, 27)",0.8467153284671532
"(24, 26, 30)","(25, 27)",0.8367213114754098
"(25, 26, 27, 67)","(24,)",0.9411764705882353
"(24, 26, 27, 67)","(25,)",0.9302325581395349
"(24, 25, 26, 67)","(27,)",0.9483488569009314
"(26, 27, 67)","(24, 25)",0.8608762490392006
"(25, 26, 67)","(24, 27)",0.8408408408408409
"(24, 26, 67)","(25, 27)",0.8351976137211037
"(25, 26, 27, 105)","(24,)",0.9558638083228247
"(24, 26, 27, 105)","(25,)",0.9558638083228247
"(24, 25, 26, 105)","(27,)",0.9656050955414013
"(26, 27, 105)","(24, 25)",0.8970414201183432
"(25, 26, 105)","(24, 27)",0.8928150765606596
"(24, 26, 105)","(25, 27)",0.8722669735327964
"(25, 26, 27, 106)","(24,)",0.9522388059701492
"(24, 26, 27, 106)","(25,)",0.9423929098966026
"(24, 25, 26, 106)","(27,)",0.9637462235649547
"(26, 27, 106)","(24, 25)",0.8812154696132597
"(25, 26, 106)","(24, 27)",0.8586810228802153
"(24, 26, 106)","(25, 27)",0.8529411764705882
"(25, 26, 27, 117)","(24,)",0.9606060606060606
"(24, 26, 27, 117)","(25,)",0.9420505200594353
"(24, 25, 26, 117)","(27,)",0.9541008276899925
"(26, 27, 117)","(24, 25)",0.8904494382022472
"(25, 26, 117)","(24, 27)",0.8762957843814789
"(24, 26, 117)","(25, 27)",0.8643490115882754
"(25, 26, 27, 119)","(24,)",0.9553128103277061
"(24, 26, 27, 119)","(25,)",0.9179389312977099
"(24, 25, 26, 119)","(27,)",0.9543650793650794
"(26, 27, 119)","(24, 25)",0.8620071684587813
"(25, 26, 119)","(24, 27)",0.8729582577132486
"(24, 26, 119)","(25, 27)",0.8372497824194952
"(25, 26, 27, 447)","(24,)",0.9705400981996727
"(24, 26, 27, 447)","(25,)",0.9611021069692058
"(24, 25, 26, 447)","(27,)",0.9769357495881383
"(26, 27, 447)","(24, 25)",0.9251170046801872
"(25, 26, 447)","(24, 27)",0.9193798449612403
"(24, 26, 447)","(25, 27)",0.9208074534161491
"(26, 447)","(24, 25, 27)",0.7034400948991696
"(25, 26, 28, 29)","(24,)",0.9343173431734317
"(24, 26, 28, 29)","(25,)",0.8991477272727273
"(25, 26, 28, 117)","(24,)",0.9250645994832042
"(24, 26, 28, 117)","(25,)",0.895
"(25, 26, 29, 117)","(24,)",0.9398907103825137
"(24, 26, 29, 117)","(25,)",0.9148936170212766
"(25, 27, 28, 29)","(24,)",0.9592025961984237
"(24, 27, 28, 29)","(25,)",0.9434564523483812
"(24, 25, 28, 29)","(27,)",0.9641192917054986
"(27, 28, 29)","(24, 25)",0.8914261094355881
"(25, 28, 29)","(24, 27)",0.8823027718550107
"(24, 28, 29)","(25, 27)",0.858862598588626
"(25, 27, 28, 30)","(24,)",0.9438339438339438
"(24, 27, 28, 30)","(25,)",0.9313253012048193
"(24, 25, 28, 30)","(27,)",0.9461444308445532
"(27, 28, 30)","(24, 25)",0.8617614269788183
"(25, 28, 30)","(24, 27)",0.8365800865800865
"(24, 28, 30)","(25, 27)",0.8258547008547008
"(25, 27, 28, 67)","(24,)",0.9416445623342176
"(24, 27, 28, 67)","(25,)",0.9329829172141918
"(24, 25, 28, 67)","(27,)",0.9543010752688172
"(27, 28, 67)","(24, 25)",0.8679706601466992
"(25, 28, 67)","(24, 27)",0.8412322274881516
"(24, 28, 67)","(25, 27)",0.8462455303933254
"(25, 27, 28, 105)","(24,)",0.9504424778761061
"(24, 27, 28, 105)","(25,)",0.9454225352112676
"(24, 25, 28, 105)","(27,)",0.9693140794223827
"(27, 28, 105)","(24, 25)",0.8817733990147784
"(25, 28, 105)","(24, 27)",0.8935108153078203
"(24, 28, 105)","(25, 27)",0.8675282714054927
"(25, 27, 28, 117)","(24,)",0.9552117263843648
"(24, 27, 28, 117)","(25,)",0.9384
"(24, 25, 28, 117)","(27,)",0.9528838342810723
"(27, 28, 117)","(24, 25)",0.8819548872180452
"(25, 28, 117)","(24, 27)",0.8612334801762115
"(24, 28, 117)","(25, 27)",0.8378571428571429
"(25, 27, 28, 119)","(24,)",0.9387283236994219
"(24, 27, 28, 119)","(25,)",0.9206349206349206
"(24, 25, 28, 119)","(27,)",0.9508196721311475
"(27, 28, 119)","(24, 25)",0.8511530398322851
"(25, 28, 119)","(24, 27)",0.8458333333333333
"(24, 28, 119)","(25, 27)",0.8136272545090181
"(25, 27, 29, 30)","(24,)",0.9565217391304348
"(24, 27, 29, 30)","(25,)",0.9498607242339833
"(24, 25, 29, 30)","(27,)",0.952513966480447
"(27, 29, 30)","(24, 25)",0.8868660598179454
"(25, 29, 30)","(24, 27)",0.8430160692212608
"(24, 29, 30)","(25, 27)",0.8546365914786967
"(25, 27, 29, 67)","(24,)",0.9468085106382979
"(24, 27, 29, 67)","(25,)",0.9496951219512195
"(24, 25, 29, 67)","(27,)",0.9453717754172989
"(27, 29, 67)","(24, 25)",0.8836879432624114
"(25, 29, 67)","(24, 27)",0.8430311231393776
"(24, 29, 67)","(25, 27)",0.8510928961748634
"(25, 27, 29, 117)","(24,)",0.9661157024793389
"(24, 27, 29, 117)","(25,)",0.9480940794809408
"(24, 25, 29, 117)","(27,)",0.9589827727645611
"(27, 29, 117)","(24, 25)",0.8992307692307693
"(25, 29, 117)","(24, 27)",0.8776276276276276
"(24, 29, 117)","(25, 27)",0.8652849740932642
"(25, 27, 29, 119)","(24,)",0.9545454545454546
"(24, 27, 29, 119)","(25,)",0.9333333333333333
"(24, 25, 29, 119)","(27,)",0.952
"(27, 29, 119)","(24, 25)",0.8760736196319019
"(25, 29, 119)","(24, 27)",0.8449704142011835
"(24, 29, 119)","(25, 27)",0.8390129259694477
"(25, 27, 29, 353)","(24,)",0.9540540540540541
"(24, 27, 29, 353)","(25,)",0.9463806970509383
"(24, 25, 29, 353)","(27,)",0.9644808743169399
"(27, 29, 353)","(24, 25)",0.8902900378310215
"(25, 29, 353)","(24, 27)",0.8737623762376238
"(24, 29, 353)","(25, 27)",0.8599269183922046
"(25, 27, 30, 67)","(24,)",0.942457231726283
"(24, 27, 30, 67)","(25,)",0.9181818181818182
"(24, 25, 30, 67)","(27,)",0.9439252336448598
"(27, 30, 67)","(24, 25)",0.8416666666666667
"(25, 30, 67)","(24, 27)",0.8069241011984021
"(24, 30, 67)","(25, 27)",0.7931937172774869
"(25, 27, 30, 105)","(24,)",0.9410977242302544
"(24, 27, 30, 105)","(25,)",0.9385847797062751
"(24, 25, 30, 105)","(27,)",0.9656593406593407
"(27, 30, 105)","(24, 25)",0.8657635467980296
"(25, 30, 105)","(24, 27)",0.851089588377724
"(24, 30, 105)","(25, 27)",0.8531553398058253
"(25, 27, 30, 106)","(24,)",0.9486780715396579
"(24, 27, 30, 106)","(25,)",0.9399075500770416
"(24, 25, 30, 106)","(27,)",0.9561128526645768
"(27, 30, 106)","(24, 25)",0.8579465541490858
"(25, 30, 106)","(24, 27)",0.8254397834912043
"(24, 30, 106)","(25, 27)",0.8299319727891157
"(25, 27, 30, 112)","(24,)",0.943801652892562
"(24, 27, 30, 112)","(25,)",0.9224555735056543
"(24, 25, 30, 112)","(27,)",0.9516666666666667
"(27, 30, 112)","(24, 25)",0.8397058823529412
"(25, 30, 112)","(24, 27)",0.8299418604651163
"(24, 30, 112)","(25, 27)",0.7854195323246217
"(25, 27, 117, 119)","(24,)",0.9438943894389439
"(24, 27, 117, 119)","(25,)",0.9255663430420712
"(24, 25, 117, 119)","(27,)",0.9454545454545454
"(27, 117, 119)","(24, 25)",0.8614457831325302
"(25, 117, 119)","(24, 27)",0.8374816983894583
"(24, 117, 119)","(25, 27)",0.8113475177304964
"(25, 28, 29, 117)","(24,)",0.9183673469387755
"(24, 28, 29, 117)","(25,)",0.8910891089108911
"(26, 27, 28, 29)","(24,)",0.9583023082650782
"(24, 26, 28, 29)","(27,)",0.9140625
"(26, 27, 28, 117)","(24,)",0.9464052287581699
"(24, 26, 28, 117)","(27,)",0.905
"(26, 27, 28, 119)","(24,)",0.9521367521367521
"(24, 26, 28, 119)","(27,)",0.9056910569105691
"(26, 27, 29, 117)","(24,)",0.9600550964187328
"(24, 26, 29, 117)","(27,)",0.9268617021276596
"(27, 28, 29, 117)","(24,)",0.9505208333333334
"(24, 28, 29, 117)","(27,)",0.9034653465346535
"(26, 27, 28, 29)","(25,)",0.9329858525688757
"(25, 26, 28, 29)","(27,)",0.9247232472324723
"(26, 27, 28, 117)","(25,)",0.9215686274509803
"(25, 26, 28, 117)","(27,)",0.9108527131782945
"(26, 27, 29, 117)","(25,)",0.9352617079889807
"(25, 26, 29, 117)","(27,)",0.9275956284153005
"(27, 28, 29, 117)","(25,)",0.9309895833333334
"(25, 28, 29, 117)","(27,)",0.9119897959183674
"(13, 24, 25, 26, 27)","(21,)",0.9565789473684211
"(13, 21, 25, 26, 27)","(24,)",0.9701957295373665
"(13, 21, 24, 26, 27)","(25,)",0.9433391003460208
"(13, 21, 24, 25, 26)","(27,)",0.9815481548154815
"(13, 25, 26, 27)","(21, 24)",0.9171572750210261
"(13, 24, 26, 27)","(21, 25)",0.9008674101610905
"(13, 24, 25, 26)","(21, 27)",0.9269018274543136
"(13, 21, 26, 27)","(24, 25)",0.9114082741328876
"(13, 21, 25, 26)","(24, 27)",0.9445647466435686
"(13, 21, 24, 26)","(25, 27)",0.9095079232693911
"(13, 26, 27)","(21, 24, 25)",0.8516204607575166
"(13, 25, 26)","(21, 24, 27)",0.8546238244514106
"(13, 24, 26)","(21, 25, 27)",0.8286474164133738
"(13, 21, 26)","(24, 25, 27)",0.8566378633150039
"(13, 24, 25, 26, 28)","(21,)",0.9394602479941648
"(13, 21, 25, 26, 28)","(24,)",0.9633507853403142
"(13, 21, 24, 26, 28)","(25,)",0.9246231155778895
"(13, 25, 26, 28)","(21, 24)",0.8726287262872628
"(13, 24, 26, 28)","(21, 25)",0.8363636363636363
"(13, 21, 26, 28)","(24, 25)",0.875
"(13, 24, 25, 26, 29)","(21,)",0.9462915601023018
"(13, 21, 25, 26, 29)","(24,)",0.9736842105263158
"(13, 21, 24, 26, 29)","(25,)",0.9312080536912751
"(13, 25, 26, 29)","(21, 24)",0.8858739026336792
"(13, 24, 26, 29)","(21, 25)",0.8531898539584934
"(13, 21, 26, 29)","(24, 25)",0.88871096877502
"(13, 24, 25, 26, 117)","(21,)",0.9440993788819876
"(13, 21, 25, 26, 117)","(24,)",0.9620253164556962
"(13, 21, 24, 26, 117)","(25,)",0.918429003021148
"(13, 25, 26, 117)","(21, 24)",0.8760806916426513
"(13, 24, 26, 117)","(21, 25)",0.8397790055248618
"(13, 21, 26, 117)","(24, 25)",0.8611898016997167
"(13, 24, 25, 27, 28)","(21,)",0.945389435989257
"(13, 21, 25, 27, 28)","(24,)",0.9701423977951309
"(13, 21, 24, 27, 28)","(25,)",0.9411764705882353
"(13, 21, 24, 25, 28)","(27,)",0.9782306623436776
"(13, 25, 27, 28)","(21, 24)",0.9048843187660668
"(13, 24, 27, 28)","(21, 25)",0.8877679697351829
"(13, 24, 25, 28)","(21, 27)",0.9127052722558341
"(13, 21, 27, 28)","(24, 25)",0.9103448275862069
"(13, 21, 25, 28)","(24, 27)",0.9390840373499333
"(13, 21, 24, 28)","(25, 27)",0.9021785561725758
"(13, 27, 28)","(21, 24, 25)",0.8374306106264869
"(13, 25, 28)","(21, 24, 27)",0.8308418568056648
"(13, 24, 28)","(21, 25, 27)",0.8015180265654649
"(13, 21, 28)","(24, 25, 27)",0.8380952380952381
"(13, 24, 25, 27, 29)","(21,)",0.9481058640373637
"(13, 21, 25, 27, 29)","(24,)",0.9796246648793566
"(13, 21, 24, 27, 29)","(25,)",0.9451629591308847
"(13, 21, 24, 25, 29)","(27,)",0.9744
"(13, 25, 27, 29)","(21, 24)",0.916708479678876
"(13, 24, 27, 29)","(21, 25)",0.8942731277533039
"(13, 24, 25, 29)","(21, 27)",0.9130434782608695
"(13, 21, 27, 29)","(24, 25)",0.9222614840989399
"(13, 21, 25, 29)","(24, 27)",0.943698347107438
"(13, 21, 24, 29)","(25, 27)",0.9049034175334324
"(13, 27, 29)","(21, 24, 25)",0.8533395609528258
"(13, 25, 29)","(21, 24, 27)",0.8380733944954128
"(13, 24, 29)","(21, 25, 27)",0.8178155774395702
"(13, 21, 29)","(24, 25, 27)",0.8466172381835032
"(13, 24, 25, 27, 30)","(21,)",0.932415519399249
"(13, 21, 25, 27, 30)","(24,)",0.963777490297542
"(13, 21, 24, 27, 30)","(25,)",0.9539052496798975
"(13, 21, 24, 25, 30)","(27,)",0.9738562091503268
"(13, 25, 27, 30)","(21, 24)",0.8795749704840614
"(13, 24, 27, 30)","(21, 25)",0.8816568047337278
"(13, 24, 25, 30)","(21, 27)",0.8965102286401926
"(13, 21, 27, 30)","(24, 25)",0.905224787363305
"(13, 21, 25, 30)","(24, 27)",0.9254658385093167
"(13, 21, 24, 30)","(25, 27)",0.9085365853658537
"(13, 27, 30)","(21, 24, 25)",0.8062770562770563
"(13, 25, 30)","(21, 24, 27)",0.7784743991640544
"(13, 24, 30)","(21, 25, 27)",0.7993562231759657
"(13, 21, 30)","(24, 25, 27)",0.8106637649619152
"(13, 24, 25, 27, 67)","(21,)",0.9418604651162791
"(13, 21, 25, 27, 67)","(24,)",0.9557522123893806
"(13, 21, 24, 27, 67)","(25,)",0.935064935064935
"(13, 21, 24, 25, 67)","(27,)",0.9715142428785607
"(13, 25, 27, 67)","(21, 24)",0.8816326530612245
"(13, 24, 27, 67)","(21, 25)",0.8756756756756757
"(13, 24, 25, 67)","(21, 27)",0.8975069252077562
"(13, 21, 27, 67)","(24, 25)",0.8937931034482759
"(13, 21, 25, 67)","(24, 27)",0.9230769230769231
"(13, 21, 24, 67)","(25, 27)",0.8840381991814461
"(13, 27, 67)","(21, 24, 25)",0.8059701492537313
"(13, 25, 67)","(21, 24, 27)",0.779783393501805
"(13, 24, 67)","(21, 25, 27)",0.781664656212304
"(13, 21, 67)","(24, 25, 27)",0.8130489335006273
"(13, 24, 25, 27, 117)","(21,)",0.9496910856134158
"(13, 21, 25, 27, 117)","(24,)",0.9693693693693693
"(13, 21, 24, 27, 117)","(25,)",0.945518453427065
"(13, 21, 24, 25, 117)","(27,)",0.9746376811594203
"(13, 25, 27, 117)","(21, 24)",0.9080168776371308
"(13, 24, 27, 117)","(21, 25)",0.8959200666111574
"(13, 24, 25, 117)","(21, 27)",0.9110922946655376
"(13, 21, 27, 117)","(24, 25)",0.911864406779661
"(13, 21, 25, 117)","(24, 27)",0.9364664926022629
"(13, 21, 24, 117)","(25, 27)",0.8981636060100167
"(13, 27, 117)","(21, 24, 25)",0.8439215686274509
"(13, 25, 117)","(21, 24, 27)",0.82642089093702
"(13, 24, 117)","(21, 25, 27)",0.8035847647498133
"(13, 21, 117)","(24, 25, 27)",0.8354037267080745
"(13, 24, 25, 27, 119)","(21,)",0.933920704845815
"(13, 21, 25, 27, 119)","(24,)",0.9625425652667423
"(13, 21, 24, 27, 119)","(25,)",0.9359823399558499
"(13, 21, 24, 25, 119)","(27,)",0.9669327251995439
"(13, 25, 27, 119)","(21, 24)",0.882414151925078
"(13, 24, 27, 119)","(21, 25)",0.8661899897854954
"(13, 24, 25, 119)","(21, 27)",0.8898216159496327
"(13, 21, 27, 119)","(24, 25)",0.8973544973544973
"(13, 21, 25, 119)","(24, 27)",0.9227421109902068
"(13, 21, 24, 119)","(25, 27)",0.8888888888888888
"(13, 27, 119)","(21, 24, 25)",0.8022705771050141
"(13, 25, 119)","(21, 24, 27)",0.7888372093023256
"(13, 24, 119)","(21, 25, 27)",0.7632763276327633
"(13, 21, 119)","(24, 25, 27)",0.8169556840077071
"(13, 24, 25, 28, 29)","(21,)",0.9355852317360566
"(13, 21, 25, 28, 29)","(24,)",0.9675060926076361
"(13, 21, 24, 28, 29)","(25,)",0.9218266253869969
"(13, 25, 28, 29)","(21, 24)",0.8642960812772134
"(13, 24, 28, 29)","(21, 25)",0.8270833333333333
"(13, 21, 28, 29)","(24, 25)",0.8687089715536105
"(13, 24, 25, 28, 117)","(21,)",0.923943661971831
"(13, 21, 25, 28, 117)","(24,)",0.9661266568483063
"(13, 21, 24, 28, 117)","(25,)",0.9111111111111111
"(13, 25, 28, 117)","(21, 24)",0.8486416558861578
"(13, 24, 28, 117)","(21, 25)",0.8049079754601227
"(13, 21, 28, 117)","(24, 25)",0.8586387434554974
"(13, 24, 25, 29, 117)","(21,)",0.9313572542901716
"(13, 21, 25, 29, 117)","(24,)",0.9738988580750407
"(13, 21, 24, 29, 117)","(25,)",0.9212962962962963
"(13, 25, 29, 117)","(21, 24)",0.8627167630057804
"(13, 24, 29, 117)","(21, 25)",0.8314763231197771
"(13, 21, 29, 117)","(24, 25)",0.8740849194729137
"(13, 24, 26, 27, 28)","(21,)",0.9523809523809523
"(13, 21, 26, 27, 28)","(24,)",0.9703113685734974
"(13, 21, 24, 26, 28)","(27,)",0.9619526202440776
"(13, 26, 27, 28)","(21, 24)",0.9054054054054054
"(13, 24, 26, 28)","(21, 27)",0.8701298701298701
"(13, 21, 26, 28)","(24, 27)",0.9103260869565217
"(13, 24, 26, 27, 29)","(21,)",0.9590301003344481
"(13, 21, 26, 27, 29)","(24,)",0.9803418803418803
"(13, 21, 24, 26, 29)","(27,)",0.962248322147651
"(13, 26, 27, 29)","(21, 24)",0.9235104669887279
"(13, 24, 26, 29)","(21, 27)",0.8816295157571099
"(13, 21, 26, 29)","(24, 27)",0.9183346677341874
"(13, 24, 26, 27, 117)","(21,)",0.9575113808801214
"(13, 21, 26, 27, 117)","(24,)",0.9692780337941628
"(13, 21, 24, 26, 117)","(27,)",0.9531722054380665
"(13, 26, 27, 117)","(21, 24)",0.9131693198263386
"(13, 24, 26, 117)","(21, 27)",0.8715469613259669
"(13, 21, 26, 117)","(24, 27)",0.8937677053824362
"(13, 24, 26, 27, 119)","(21,)",0.9428076256499134
"(13, 21, 26, 27, 119)","(24,)",0.9662522202486679
"(13, 21, 24, 26, 119)","(27,)",0.9577464788732394
"(13, 26, 27, 119)","(21, 24)",0.8903436988543372
"(13, 24, 26, 119)","(21, 27)",0.8553459119496856
"(13, 21, 26, 119)","(24, 27)",0.9036544850498339
"(13, 24, 26, 28, 29)","(21,)",0.9070548712206047
"(13, 21, 26, 28, 29)","(24,)",0.9608540925266904
"(13, 24, 27, 28, 29)","(21,)",0.9462778204144282
"(13, 21, 27, 28, 29)","(24,)",0.974703557312253
"(13, 21, 24, 28, 29)","(27,)",0.9543343653250774
"(13, 27, 28, 29)","(21, 24)",0.9059515062454078
"(13, 24, 28, 29)","(21, 27)",0.85625
"(13, 21, 28, 29)","(24, 27)",0.899343544857768
"(13, 24, 27, 28, 117)","(21,)",0.9446749654218534
"(13, 21, 27, 28, 117)","(24,)",0.9715504978662873
"(13, 21, 24, 28, 117)","(27,)",0.9486111111111111
"(13, 27, 28, 117)","(21, 24)",0.897503285151117
"(13, 24, 28, 117)","(21, 27)",0.838036809815951
"(13, 21, 28, 117)","(24, 27)",0.893979057591623
"(13, 24, 27, 28, 119)","(21,)",0.9289340101522843
"(13, 21, 27, 28, 119)","(24,)",0.9547826086956521
"(13, 21, 24, 28, 119)","(27,)",0.9498269896193772
"(13, 27, 28, 119)","(21, 24)",0.8618524332810047
"(13, 24, 28, 119)","(21, 27)",0.8194029850746268
"(13, 21, 28, 119)","(24, 27)",0.8728139904610492
"(13, 24, 27, 29, 117)","(21,)",0.9433384379785605
"(13, 21, 27, 29, 117)","(24,)",0.9762282091917591
"(13, 21, 24, 29, 117)","(27,)",0.9506172839506173
"(13, 27, 29, 117)","(21, 24)",0.9045521292217328
"(13, 24, 29, 117)","(21, 27)",0.8579387186629527
"(13, 21, 29, 117)","(24, 27)",0.9019033674963397
"(13, 25, 26, 27, 28)","(21,)",0.9412191582002902
"(13, 21, 26, 27, 28)","(25,)",0.939174511223751
"(13, 21, 25, 26, 28)","(27,)",0.9700822737471952
"(13, 26, 27, 28)","(21, 25)",0.8763513513513513
"(13, 25, 26, 28)","(21, 27)",0.8787262872628726
"(13, 21, 26, 28)","(25, 27)",0.8811141304347826
"(13, 25, 26, 27, 29)","(21,)",0.9491379310344827
"(13, 21, 26, 27, 29)","(25,)",0.941025641025641
"(13, 21, 25, 26, 29)","(27,)",0.9657894736842105
"(13, 26, 27, 29)","(21, 25)",0.8864734299516909
"(13, 25, 26, 29)","(21, 27)",0.8786911412609737
"(13, 21, 26, 29)","(25, 27)",0.8815052041633307
"(13, 25, 26, 27, 117)","(21,)",0.953198127925117
"(13, 21, 26, 27, 117)","(25,)",0.9385560675883257
"(13, 21, 25, 26, 117)","(27,)",0.9667721518987342
"(13, 26, 27, 117)","(21, 25)",0.8842257597684515
"(13, 25, 26, 117)","(21, 27)",0.8804034582132565
"(13, 21, 26, 117)","(25, 27)",0.8654390934844193
"(13, 25, 26, 28, 29)","(21,)",0.9133016627078385
"(13, 21, 26, 28, 29)","(25,)",0.9122182680901542
"(13, 25, 27, 28, 29)","(21,)",0.9376479873717443
"(13, 21, 27, 28, 29)","(25,)",0.9391304347826087
"(13, 21, 25, 28, 29)","(27,)",0.9650690495532088
"(13, 27, 28, 29)","(21, 25)",0.8728875826598089
"(13, 25, 28, 29)","(21, 27)",0.8621190130624092
"(13, 21, 28, 29)","(25, 27)",0.8665207877461707
"(13, 25, 27, 28, 117)","(21,)",0.9333333333333333
"(13, 21, 27, 28, 117)","(25,)",0.9359886201991465
"(13, 21, 25, 28, 117)","(27,)",0.9690721649484536
"(13, 27, 28, 117)","(21, 25)",0.8646517739816032
"(13, 25, 28, 117)","(21, 27)",0.851228978007762
"(13, 21, 28, 117)","(25, 27)",0.8612565445026178
"(13, 25, 27, 29, 117)","(21,)",0.9337539432176656
"(13, 21, 27, 29, 117)","(25,)",0.9381933438985737
"(13, 21, 25, 29, 117)","(27,)",0.965742251223491
"(13, 27, 29, 117)","(21, 25)",0.869309838472834
"(13, 25, 29, 117)","(21, 27)",0.8554913294797688
"(13, 21, 29, 117)","(25, 27)",0.8667642752562226
"(13, 26, 27, 28, 29)","(21,)",0.9439140811455847
"(13, 21, 26, 28, 29)","(27,)",0.9383155397390273
"(13, 25, 26, 27, 28)","(24,)",0.9600870827285921
"(13, 24, 26, 27, 28)","(25,)",0.9402985074626866
"(13, 24, 25, 26, 28)","(27,)",0.9649890590809628
"(13, 26, 27, 28)","(24, 25)",0.893918918918919
"(13, 25, 26, 28)","(24, 27)",0.8963414634146342
"(13, 24, 26, 28)","(25, 27)",0.8590909090909091
"(13, 25, 26, 27, 29)","(24,)",0.9724137931034482
"(13, 24, 26, 27, 29)","(25,)",0.9431438127090301
"(13, 24, 25, 26, 29)","(27,)",0.9616368286445013
"(13, 26, 27, 29)","(24, 25)",0.9082125603864735
"(13, 25, 26, 29)","(24, 27)",0.9002394253790902
"(13, 24, 26, 29)","(25, 27)",0.8670253651037664
"(13, 25, 26, 27, 117)","(24,)",0.9625585023400937
"(13, 24, 26, 27, 117)","(25,)",0.936267071320182
"(13, 24, 25, 26, 117)","(27,)",0.9580745341614907
"(13, 26, 27, 117)","(24, 25)",0.8929088277858177
"(13, 25, 26, 117)","(24, 27)",0.8890489913544669
"(13, 24, 26, 117)","(25, 27)",0.8522099447513812
"(13, 25, 26, 27, 119)","(24,)",0.9536541889483066
"(13, 24, 26, 27, 119)","(25,)",0.9272097053726169
